"Major category"	"Subcategory"	"Disease"	"Genetic defect"	"Inheritance"	"score_positive_total"	"VariantCounts.VRE"	"VariantCounts.ClnVar"	"OMIM ID"	"AlphaFold_URL"	"Uniprot"	"HPO IDs"	"HPO term"	"ICD9"	"ICD10"	"Associated features"	"B cell"	"T cell"	"Ig"	"Neutrophil"	"Inheritance detail"	"Major_category_original"	"GOF/DN details"	"T cell details"	"B cell details"	"Ig details"	"Neutrophil details"	"Other affected cells"	"score5.ClnVar"	"score4.ClnVar"	"score2.ClnVar"	"score0.ClnVar"	"score5.VRE"	"score4.VRE"	"score2.VRE"	"score0.VRE"	"min_prob"	"median_prob"	"max_prob"	"q1_prob"	"q3_prob"
"5. PD"	"1. Congenital Neutropenias"	"GFI 1 deficiency (SCN2)"	"GFI1"	"AD"	1	"1 / 0 / 47 / 9"	"2 / 0 / 458 / 316"	"600871"	"https://alphafold.ebi.ac.uk/entry/Q99684"	"Q99684"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"B/T lymphopenia"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	2	0	458	316	1	0	47	9	6.56792880365177e-06	6.56792880365177e-06	6.56792880365177e-06	6.56792880365177e-06	6.56792880365177e-06
"5. PD"	"1. Congenital Neutropenias"	"HAX1 deficiency (Kostmann Disease) (SCN3)"	"HAX1"	"AR"	3	"1 / 2 / 63 / 13"	"71 / 39 / 320 / 450"	"605998"	"https://alphafold.ebi.ac.uk/entry/O00165"	"O00165"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Cognitive and neurological defects in patients with defects in both HAX1 isoforms, susceptibility to MDS/leukemia"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	71	39	320	450	1	2	63	13	4.13237367263581e-08	8.25776351519077e-08	4.49939690808902e-07	6.19506859391329e-08	2.66258662980405e-07
"5. PD"	"1. Congenital Neutropenias"	"HYOU1 deficiency"	"HYOU1"	"AR"	1	"1 / 0 / 121 / 7"	"4 / 0 / 909 / 494"	"601746"	"https://alphafold.ebi.ac.uk/entry/Q9Y4L1"	"Q9Y4L1"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Hypoglycemia, inflammatory complications"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	4	0	909	494	1	0	121	7	1.77747995108541e-07	1.77747995108541e-07	1.77747995108541e-07	1.77747995108541e-07	1.77747995108541e-07
"5. PD"	"1. Congenital Neutropenias"	"JAGN1 deficiency"	"JAGN1"	"AR"	1	"1 / 0 / 28 / 4"	"4 / 2 / 163 / 128"	"616012"	"https://alphafold.ebi.ac.uk/entry/Q8N5M9"	"Q8N5M9"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Myeloid maturation arrest, osteopenia"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	4	2	163	128	1	0	28	4	9.52193518324e-07	9.52193518324e-07	9.52193518324e-07	9.52193518324e-07	9.52193518324e-07
"5. PD"	"1. Congenital Neutropenias"	"P14/LAMTOR2 deficiency"	"LAMTOR2"	"AR"	0	"0 / 0 / 7 / 3"	"0 / 0 / 76 / 70"	"610389"	"https://alphafold.ebi.ac.uk/entry/Q9Y2Q5"	"Q9Y2Q5"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Neutropenia, Hypogammaglobulinemia ¯CD8 cytotoxicity, partial albinism, growth failure"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	"Monocytes"	0	0	76	70	0	0	7	3	0	0	0	0	0
"5. PD"	"1. Congenital Neutropenias"	"Shwachman-Diamond Syndrome due to SBSD deficiency"	"SBDS"	"AR"	5	"2 / 1 / 17 / 1"	"34 / 52 / 128 / 88"	"607444"	"https://alphafold.ebi.ac.uk/entry/Q9Y3A5"	"Q9Y3A5"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.2	"D71"	"Pancytopenia, exocrine pancreatic insufficiency, chondrodysplasia"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	34	52	128	88	2	1	17	1	4.17078555285885e-07	5.83553255927202e-06	0.000201448620506628	1.25186273387575e-06	6.44530382262396e-05
"5. PD"	"1. Congenital Neutropenias"	"SMARCD2 deficiency"	"SMARCD2"	"AR"	2	"1 / 1 / 40 / 4"	"36 / 14 / 260 / 386"	"601736"	"https://alphafold.ebi.ac.uk/entry/Q92925"	"Q92925"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Neutropenia, developmental aberrations, skeletal abnormalities, hematopoietic stem cells, myelodysplasia"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	36	14	260	386	1	1	40	4	1.94781413869034e-07	1.94781413869034e-07	1.94781413869034e-07	1.94781413869034e-07	1.94781413869034e-07
"5. PD"	"1. Congenital Neutropenias"	"SRP19 deficiency"	"SRP19"	"AR"	NA	NA	"2 / 0 / 26 / 2"	NA	"https://alphafold.ebi.ac.uk/entry/P09132"	"P09132"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Exocrine pancreatic insifficiency, poor growth, recurrent infections"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	"Reduction in electron dense granules in PMN"	2	0	26	2	NA	NA	NA	NA	0	0	0	0	0
"5. PD"	"1. Congenital Neutropenias"	"SRP54 deficiency"	"SRP54"	"AD"	2	"1 / 1 / 14 / 2"	"6 / 6 / 212 / 338"	NA	"https://alphafold.ebi.ac.uk/entry/P61011"	"P61011"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Schwachman Diamond features"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	6	6	212	338	1	1	14	2	6.5682739232957e-06	6.5682739232957e-06	6.5682739232957e-06	6.5682739232957e-06	6.5682739232957e-06
"5. PD"	"1. Congenital Neutropenias"	"SRPRA deficiency"	"SRPRA"	"AR"	NA	NA	"2 / 0 / 24 / 14"	NA	"https://alphafold.ebi.ac.uk/entry/P08240"	"P08240"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Exocrine pancreatic insifficiency, poor growth, recurrent infections"	NA	NA	NA	NA	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	NA	"Reduction in electron dense granules in PMN"	2	0	24	14	NA	NA	NA	NA	0	0	0	0	0
"5. PD"	"1. Congenital Neutropenias"	"Barth Syndrome, (3-Methylglutaconic aciduria type II)"	"TAZ"	"XL"	3	"1 / 1 / 25 / 4"	NA	"300394"	"https://alphafold.ebi.ac.uk/entry/NA"	NA	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Cardiomyopathy, myopathy, growth retardation"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	NA	NA	NA	NA	1	1	25	4	4.4547959140154e-07	4.4547959140154e-07	4.4547959140154e-07	4.4547959140154e-07	4.4547959140154e-07
"5. PD"	"1. Congenital Neutropenias"	"Clericuzio syndrome (Poikiloderma with neutropenia)"	"USB1"	"AR"	2	"1 / 1 / 58 / 4"	"38 / 16 / 338 / 284"	"613276"	"https://alphafold.ebi.ac.uk/entry/Q9BQ65"	"Q9BQ65"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Retinopathy, developmental delay, facial dysmorphisms, poikiloderma"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	38	16	338	284	1	1	58	4	8.92574662478177e-07	8.94106948852913e-07	8.95639235227649e-07	8.93340805665545e-07	8.94873092040281e-07
"5. PD"	"1. Congenital Neutropenias"	"Cohen syndrome"	"VPS13B"	"AR"	49	"20 / 13 / 725 / 37"	"1043 / 690 / 4780 / 5515"	"607817"	"https://alphafold.ebi.ac.uk/entry/Q7Z7G8"	"Q7Z7G8"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Dysmorphism, mental retardation, obesity, deafness, neutropenia"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	1043	690	4780	5515	20	13	725	37	1.42487078976363e-05	1.42652149983456e-05	0.00014267818992172	1.42575145768728e-05	2.85180228979048e-05
"5. PD"	"1. Congenital Neutropenias"	"VPS45 deficiency (SCN5)"	"VPS45"	"AR"	2	"1 / 1 / 76 / 7"	"2 / 4 / 350 / 867"	"610035"	"https://alphafold.ebi.ac.uk/entry/Q9NRW7"	"Q9NRW7"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Extramedullary hematopoiesis, bone marrow fibrosis, nephromegaly"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	2	4	350	867	1	1	76	7	5.11344456870436e-07	5.12117711727268e-07	5.128909665841e-07	5.11731084298852e-07	5.12504339155684e-07
"5. PD"	"1. Congenital Neutropenias"	"X-linked neutropenia/ myelodysplasia WAS GOF"	"WAS"	"XL"	3	"1 / 1 / 36 / 17"	"266 / 86 / 434 / 560"	"300392"	"https://alphafold.ebi.ac.uk/entry/P42768"	"P42768"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.01	"D70.0"	"Neutropenia, myeloid maturation arrest, monocytopenia, variable lymphoid anomalies"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	"GOF"	NA	NA	NA	"Low"	NA	266	86	434	560	1	1	36	17	2.45643444308153e-07	2.45643444308153e-07	2.47912462795771e-07	2.45643444308153e-07	2.46777953551962e-07
"5. PD"	"2. Defects of Motility"	"b actin deficiency"	"ACTB"	"AD"	3	"1 / 1 / 4 / 0"	"86 / 133 / 324 / 618"	"102630"	"https://alphafold.ebi.ac.uk/entry/P60709"	"P60709"	"HP:0002715; HP:0004322"	"Abnormality of the immune system; Short stature"	288.2	"D71"	"Mental retardation, short stature"	NA	NA	NA	NA	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	NA	NA	86	133	324	618	1	1	4	0	6.56749745509474e-06	6.56749745509474e-06	6.56789e-06	6.56749745509474e-06	6.56769372754737e-06
"5. PD"	"2. Defects of Motility"	"CCR2 deficiency"	"CCR2"	"AR"	NA	NA	"10 / 0 / 46 / 18"	NA	"https://alphafold.ebi.ac.uk/entry/P41597"	"P41597"	"HP:0002715; HP:0004322"	"Abnormality of the immune system; Short stature"	288.2	"D71"	"Pulmonary alveolar proteinosis, polycystic  lung disease"	NA	NA	NA	NA	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	NA	"Monocytes affected"	10	0	46	18	NA	NA	NA	NA	0	0	0	0	0
"5. PD"	"2. Defects of Motility"	"CEBPE defects"	"CEBPE"	"AR"	3	"1 / 1 / 55 / 2"	"19 / 2 / 216 / 182"	"245480"	"https://alphafold.ebi.ac.uk/entry/Q15744"	"Q15744"	"HP:0002715; HP:0010280"	"Abnormality of the immune system; Stomatitis"	288.2	"D71"	"Recurrent abdominal pain, aseptic fevers, inflammation, abscesses, type I IFN signature"	NA	NA	NA	NA	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	NA	"Mild bleeding diathesis"	19	2	216	182	1	1	55	2	1.1500869906955e-07	1.1500869906955e-07	1.15278838441351e-07	1.1500869906955e-07	1.1514376875545e-07
"5. PD"	"2. Defects of Motility"	"Cystic fibrosis"	"CFTR"	"AR"	106	"80 / 9 / 497 / 4"	"1762 / 592 / 4971 / 2860"	"602421"	"https://alphafold.ebi.ac.uk/entry/P13569"	"P13569"	"HP:0002715; HP:0002783"	"Abnormality of the immune system; Recurrent lower respiratory tract infections"	288.2	"D71"	"Respiratory infections, pancreatic insufficiency, elevated sweat chloride"	NA	NA	NA	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Normal"	"Macrophage dysfunction"	1762	592	4971	2860	80	9	497	4	8.43792185575851e-06	1.26770659211771e-05	0.0019478155819698	8.44483309552463e-06	3.3805250413744e-05
"5. PD"	"2. Defects of Motility"	"Papillon-Lefèvre Syndrome"	"CTSC"	"AR"	9	"6 / 1 / 58 / 4"	"127 / 30 / 395 / 484"	"602365"	"https://alphafold.ebi.ac.uk/entry/P53634"	"P53634"	"HP:0000704; HP:0002715"	"Periodontitis; Abnormality of the immune system"	288.2	"D71"	"Periodontitis, palmoplantar hyperkeratosis in some patients"	NA	NA	NA	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Normal"	NA	127	30	395	484	6	1	58	4	1.23003796417515e-05	1.23253207646263e-05	0.00011068737181437	1.23063715031352e-05	4.92372132813333e-05
"5. PD"	"2. Defects of Motility"	"Leukocyte adhesion deficiency type 3 (LAD3)"	"FERMT3"	"AR"	2	"1 / 1 / 121 / 22"	"28 / 12 / 465 / 586"	"607901"	"https://alphafold.ebi.ac.uk/entry/Q86UX7"	"Q86UX7"	"HP:0002715; HP:0410258"	"Abnormality of the immune system; Neutrophilia in absence of infection"	288.2	"D71"	"LAD type 1 plus bleeding tendency"	NA	NA	NA	"high"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"High"	NA	28	12	465	586	1	1	121	22	4.06809739979369e-06	4.06840400957204e-06	4.06871061935039e-06	4.06825070468287e-06	4.06855731446122e-06
"5. PD"	"2. Defects of Motility"	"Localized juvenile periodontitis"	"FPR1"	"AR"	0	"0 / 0 / 54 / 13"	"0 / 0 / 274 / 194"	"136537"	"https://alphafold.ebi.ac.uk/entry/P21462"	"P21462"	"HP:0000704; HP:0002715"	"Periodontitis; Abnormality of the immune system"	288.2	"D71"	"Periodontitis only"	NA	NA	NA	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Normal"	NA	0	0	274	194	0	0	54	13	0	0	0	0	0
"5. PD"	"2. Defects of Motility"	"Leukocyte adhesion deficiency type 1 (LAD1)"	"ITGB2"	"AR"	13	"7 / 3 / 162 / 11"	"104 / 29 / 730 / 832"	"600065"	"https://alphafold.ebi.ac.uk/entry/P05107"	"P05107"	"HP:0002715; HP:0410258"	"Abnormality of the immune system; Neutrophilia in absence of infection"	288.2	"D84.0"	"Delayed cord separation, skin ulcers, periodontitis, leukocytosis"	NA	NA	NA	"high"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"High"	NA	104	29	730	832	7	3	162	11	1.18740146213697e-05	2.37471114429176e-05	0.000106892541601518	1.18783890702325e-05	3.5620356965136e-05
"5. PD"	"2. Defects of Motility"	"Neutropenia with combined immune deficiency due to MKL1 deficiency"	"MRTFA"	"AR"	NA	NA	"2 / 0 / 896 / 668"	"606078"	"https://alphafold.ebi.ac.uk/entry/Q969V6"	"Q969V6"	"HP:0002715; HP:0410252"	"Abnormality of the immune system; Chronic neutropenia"	288.2	"D71"	"Mild thrombocytopenia"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	2	0	896	668	NA	NA	NA	NA	0	0	0	0	0
"5. PD"	"2. Defects of Motility"	"Rac 2 deficiency (LOF)"	"RAC2"	"AD"	3	"1 / 1 / 15 / 1"	"8 / 2 / 136 / 228"	"602049"	"https://alphafold.ebi.ac.uk/entry/P15153"	"P15153"	"HP:0002715; HP:0410258"	"Abnormality of the immune system; Neutrophilia in absence of infection"	288.2	"D71"	"Poor wound healing, leukocytosis"	NA	NA	NA	"high"	"LOF"	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"High"	NA	8	2	136	228	1	1	15	1	4.81346145666936e-09	4.81346145666936e-09	4.81346145666936e-09	4.81346145666936e-09	4.81346145666936e-09
"5. PD"	"2. Defects of Motility"	"Leukocyte adhesion deficiency type 2   (LAD2)"	"SLC35C1"	"AR"	2	"1 / 1 / 57 / 2"	"11 / 4 / 358 / 266"	"605881"	"https://alphafold.ebi.ac.uk/entry/Q96A29"	"Q96A29"	"HP:0002715; HP:0410258"	"Abnormality of the immune system; Neutrophilia in absence of infection"	288.2	"D71"	"Mild LAD type 1 features with hh-blood group, growth retardation, developmental delay"	NA	NA	NA	"high"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"High"	NA	11	4	358	266	1	1	57	2	1.77685934471093e-06	2.66553434480962e-06	3.55420934490831e-06	2.22119684476028e-06	3.10987184485897e-06
"5. PD"	"2. Defects of Motility"	"WDR1 deficiency (Lazy leukocyte)"	"WDR1"	"AR"	1	"1 / 0 / 56 / 7"	"18 / 0 / 289 / 716"	"604734"	"https://alphafold.ebi.ac.uk/entry/O75083"	"O75083"	"HP:0002715; HP:0010280"	"Abnormality of the immune system; Stomatitis"	288.2	"D71"	"Mild neutropenia, poor wound healing, severe stomatitis, neutrophil nuclei herniate"	NA	NA	NA	"low"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	NA	"Low"	NA	18	0	289	716	1	0	56	7	8.38538085646392e-06	8.38538085646392e-06	8.38538085646392e-06	8.38538085646392e-06	8.38538085646392e-06
"5. PD"	"3. Defects of Respiratory Burst"	"Autosomal recessive CGD p22phox"	"CYBA"	"AR"	7	"4 / 1 / 83 / 41"	"89 / 31 / 288 / 534"	"608508"	"https://alphafold.ebi.ac.uk/entry/P13498"	"P13498"	"HP:0002715; HP:0002718; HP:0002841"	"Abnormality of the immune system; Recurrent bacterial infections; Recurrent fungal infections"	288.2	"D71"	"Infections, autoinflammatory phenotype"	NA	NA	"normal"	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	"Normal"	"Normal"	"Neutrophil dysfunction"	89	31	288	534	4	1	83	41	2.72961823797771e-05	2.73135786902536e-05	0.00024588375992767	2.72984932984937e-05	0.00013659974980534
"5. PD"	"3. Defects of Respiratory Burst"	"X-linked chronic granulomatous disease (CGD), gp91phox"	"CYBB"	"XL"	3	"1 / 1 / 19 / 19"	"322 / 70 / 376 / 730"	"300481"	"https://alphafold.ebi.ac.uk/entry/P04839"	"P04839"	"HP:0002715; HP:0002718; HP:0002841"	"Abnormality of the immune system; Recurrent bacterial infections; Recurrent fungal infections"	288.2	"D71"	"Infections, autoinflammatory phenotype, IBD, McLeod phenotype in patients with deletions extending into the contiguous Kell locus"	NA	NA	"normal"	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	"Normal"	"Normal"	"Neutrophil dysfunction"	322	70	376	730	1	1	19	19	1.32983713805572e-07	1.33688377949345e-07	1.34031490910752e-07	1.33336045877459e-07	1.33859934430048e-07
"5. PD"	"3. Defects of Respiratory Burst"	"Autosomal recessive CGD EROS"	"CYBC1"	"AR"	NA	NA	"7 / 4 / 121 / 214"	"618334"	"https://alphafold.ebi.ac.uk/entry/Q9BQA9"	"Q9BQA9"	"HP:0002715; HP:0002718; HP:0002841"	"Abnormality of the immune system; Recurrent bacterial infections; Recurrent fungal infections"	NA	NA	NA	NA	NA	"normal"	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	"Normal"	"Normal"	"Neutrophil dysfunction"	7	4	121	214	NA	NA	NA	NA	0	0	0	0	0
"5. PD"	"3. Defects of Respiratory Burst"	"G6PD deficiency Class I"	"G6PD"	"XL"	29	"12 / 7 / 43 / 6"	"145 / 238 / 461 / 610"	"305900"	"https://alphafold.ebi.ac.uk/entry/P11413"	"P11413"	"HP:0002715; HP:0002718; HP:0002841"	"Abnormality of the immune system; Recurrent bacterial infections; Recurrent fungal infections"	288.2	"D71"	"Infections"	NA	NA	"normal"	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	"Normal"	"Normal"	"Neutrophil dysfunction"	145	238	461	610	12	7	43	6	2.35732232640836e-06	4.75630066286067e-06	0.000194900908608464	2.38101964025378e-06	3.10111060257185e-05
"5. PD"	"3. Defects of Respiratory Burst"	"Autosomal recessive CGD p47phox"	"NCF1"	"AR"	3	"2 / 0 / 3 / 2"	"23 / 3 / 46 / 36"	"608512"	"https://alphafold.ebi.ac.uk/entry/P14598"	"P14598"	"HP:0002715; HP:0002718; HP:0002841"	"Abnormality of the immune system; Recurrent bacterial infections; Recurrent fungal infections"	288.2	"D71"	"Infections, autoinflammatory phenotype"	NA	NA	"normal"	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	"Normal"	"Normal"	"Neutrophil dysfunction"	23	3	46	36	2	0	3	2	2.40998675650504e-07	2.27485905848133e-06	1.99564529505656e-05	1.25792886706592e-06	1.11156560045235e-05
"5. PD"	"3. Defects of Respiratory Burst"	"Autosomal recessive CGD p67phox"	"NCF2"	"AR"	7	"4 / 2 / 69 / 10"	"86 / 39 / 435 / 700"	"608515"	"https://alphafold.ebi.ac.uk/entry/P19878"	"P19878"	"HP:0002715; HP:0002718; HP:0002841"	"Abnormality of the immune system; Recurrent bacterial infections; Recurrent fungal infections"	288.2	"D71"	"Infections, autoinflammatory phenotype"	NA	NA	"normal"	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	"Normal"	"Normal"	"Neutrophil dysfunction"	86	39	435	700	4	2	69	10	7.00496911661011e-06	7.01201234876272e-06	2.10247619057113e-05	7.00837589439473e-06	1.40137861404704e-05
"5. PD"	"3. Defects of Respiratory Burst"	"Autosomal recessive CGD p40phox"	"NCF4"	"AR"	3	"1 / 1 / 77 / 5"	"26 / 16 / 334 / 418"	"601488"	"https://alphafold.ebi.ac.uk/entry/Q15080"	"Q15080"	"HP:0002715; HP:0002718; HP:0002841"	"Abnormality of the immune system; Recurrent bacterial infections; Recurrent fungal infections"	288.2	"D71"	"Infections, autoinflammatory phenotype"	NA	NA	"normal"	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	NA	"Normal"	"Normal"	"Neutrophil dysfunction"	26	16	334	418	1	1	77	5	3.43204003977124e-05	5.72371066795914e-05	0.000103205520659875	4.57787535386519e-05	8.02213136697331e-05
"5. PD"	"4. Other Non-Lymphoid Defects"	"Congenital pulmonary alveolar proteinosis due to CSF2RA mutations"	"CSF2RA"	"XL"	7	"5 / 2 / 84 / 16"	"69 / 16 / 600 / 1116"	"300770"	"https://alphafold.ebi.ac.uk/entry/P15509"	"P15509"	"HP:0002715; HP:0012312"	"Abnormality of the immune system; Monocytopenia"	289.89	"D72.818"	"Alveolar proteinosis"	"normal"	"normal"	"normal"	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	"Normal"	"Normal"	"Normal"	"Normal"	"Alveolar macrophages"	69	16	600	1116	5	2	84	16	1.60724283708399e-05	3.21473604708776e-05	9.74148088278148e-05	2.41104442480246e-05	4.04710774938181e-05
"5. PD"	"4. Other Non-Lymphoid Defects"	"Congenital pulmonary alveolar proteinosis due to CSF2RB mutations"	"CSF2RB"	"AR"	0	"0 / 0 / 143 / 14"	"2 / 2 / 836 / 676"	"614370"	"https://alphafold.ebi.ac.uk/entry/P32927"	"P32927"	"HP:0002715; HP:0012312"	"Abnormality of the immune system; Monocytopenia"	289.89	"D72.818"	"Alveolar proteinosis"	"normal"	"normal"	"normal"	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	"Normal"	"Normal"	"Normal"	"Normal"	"Alveolar macrophages"	2	2	836	676	0	0	143	14	0	0	0	0	0
"5. PD"	"4. Other Non-Lymphoid Defects"	"GATA2 deficiency (MonoMac syndrome)"	"GATA2"	"AD"	3	"1 / 1 / 88 / 11"	"298 / 109 / 1609 / 1112"	"137295"	"https://alphafold.ebi.ac.uk/entry/P23769"	"P23769"	"HP:0002715; HP:0006517; HP:0012312"	"Abnormality of the immune system; Intraalveolar phospholipid accumulation; Monocytopenia"	289.89	"D72.818"	"Susceptibility to mycobacteria, HPV, histoplasmosis, alveolar proteinosis, MDS/AML/CMMoL, lymphedema"	"decreased"	NA	"normal"	"normal"	NA	"5. Congenital defects of phagocyte number or function"	NA	NA	"Declining"	"Normal"	"Normal"	"Low monocytes, DC, NK"	298	109	1609	1112	1	1	88	11	6.56680741523893e-06	6.56680741523893e-06	6.5703e-06	6.56680741523893e-06	6.56855370761947e-06
"6. IID"	"1. Mendelian Susceptibility to mycobacterial disease (MSMD)"	"Macrophage gp91 phox deficiency"	"CYBB"	"XL"	3	"1 / 1 / 19 / 19"	"322 / 70 / 376 / 730"	"300481"	"https://alphafold.ebi.ac.uk/entry/P04839"	"P04839"	"HP:0002715; HP:0011274"	"Abnormality of the immune system; Recurrent mycobacterial infections"	288.2	"D72"	"Isolated susceptibility to mycobacteria"	"normal"	"normal"	"normal"	"normal"	NA	"6. Defects in intrinsic and innate immunity"	NA	"Normal"	"Normal"	"Normal"	"Normal"	"Macrophage dysfunction"	322	70	376	730	1	1	19	19	1.32983713805572e-07	1.33688377949345e-07	1.34031490910752e-07	1.33336045877459e-07	1.33859934430048e-07
"6. IID"	"1. Mendelian Susceptibility to mycobacterial disease (MSMD)"	"IFNG deficiency"	"IFNG"	"AR"	0	"0 / 0 / 2 / 0"	"4 / 0 / 58 / 18"	NA	"https://alphafold.ebi.ac.uk/entry/P01579"	"P01579"	"HP:0002715; HP:0011274"	"Abnormality of the immune system; Recurrent mycobacterial infections"	288.2	"D72"	"Susceptibility to mycobacteria"	"normal"	"normal"	"normal"	NA	NA	"6. Defects in intrinsic and innate immunity"	NA	"Normal"	"Normal"	"Normal"	NA	NA	4	0	58	18	0	0	2	0	0	0	0	0	0
"6. IID"	"1. Mendelian Susceptibility to mycobacterial disease (MSMD)"	"IFN-g receptor 1 deficiency"	"IFNGR1"	"AR"	4	"2 / 1 / 65 / 5"	"45 / 18 / 471 / 252"	"107470"	"https://alphafold.ebi.ac.uk/entry/P15260"	"P15260"	"HP:0002715; HP:0011274"	"Abnormality of the immune system; Recurrent mycobacterial infections"	288.2	"D72"	"Susceptibility to mycobacteria and Salmonella"	"normal"	"normal"	"normal"	"normal"	NA	"6. Defects in intrinsic and innate immunity"	NA	"Normal"	"Normal"	"Normal"	"Normal"	NA	45	18	471	252	2	1	65	5	4.31666137017143e-07	1.29470732996537e-06	2.59009526020698e-06	1.07888299229725e-06	1.61861835195683e-06
